Employee_ID,Subfield,Entry_Year,Exit_Year,Status,Exit_Reason,Min_Package_LPA,Avg_Package_LPA,Max_Package_LPA,Experience_Years,City,Education_Level,Work_Mode
EMP01473,QA & Testing,2019,,ACTIVE,,1.76,2.5,6.59,5.0,HYDERABAD,Bachelor's,Onsite
EMP00417,Software Development,2022-01-01,01/22,Resigned,work-life balance,6.07,8.61,22.42,2.0,Gurgaon,Diploma,Hybrid
EMP00333,database administration,2015,,ACTIVE,,3.84,78.75,12.95,9.0,Pune,Bachelor's,WFH
EMP00623,QA & Testing,01/16,,Y,,6.6,11.51,29.79,8.0,BANGALORE,PhD,Remote
EMP01772,Business Analysis,01/20,,Yes,,5.26,7.38,17.46,4.0,pune,Master's,onsite
EMP00265,Data Science,2022-01-01,,Y,,10.96,15.94,32.76,2.0,Hyderabad,Bachelor's,Remote
EMP00384,  Cloud Computing  ,2021.0,2023,No,  Retirement  ,3.47,6.01,14.5,3.0,bangalore,Bachelor's,Hybrid
EMP00531,,2023-01-01,,,,8.16,,30.07,,,,
EMP01068,NETWORKING,2021,,Active,,1.54,2.5,5.47,3.0,Noida,Bachelor's,Onsite
EMP00434,Software Development,2018-01-01,2019-01-01,N,Career Switch,7.87,11.0,31.21,6.0,Pune,Bachelor's,Hybrid
EMP01021,Business Analysis,2019,,Working,,3.59,4.87,12.37,5.0,Bangalore,PhD,Hybrid
EMP00985,UI/UX_Design,2017,,Active,,6.15,10.97,30.34,7.0,delhi,Bachelor's,REMOTE
EMP01864,IT Support & Helpdesk,2016-01-01,,ACTIVE,,7.79,11.57,33.13,8.0,PUNE,Master's,Onsite
EMP01297,  Business Analysis  ,2018,,Y,,7.77,13.64,25.6,6.0,Chennai,Master's,Hybrid
EMP00268,cybersecurity,2020,,1,,6.29,10.74,23.42,4.0,Bangalore,bachelor's,REMOTE
EMP02033,IT Support & Helpdesk,01/18,,Active,,3.41,5.15,15.22,6.0,Delhi,Diploma,Onsite
EMP00119,IT SUPPORT & HELPDESK,2024.0,,1,,4.63,8.11,17.2,1.0,NOIDA,Bachelor's,Onsite
EMP02155,networking,01/16,01/23,Exited,Higher Studies,9.83,14.35,35.9,8.0,Pune,Diploma,WFH
EMP01800,Database Administration,2023,,Working,,7.04,11.62,30.42,1.0,Hyderabad,Master's,Remote
EMP01743,Data Science,2016.0,2016-01-01,Left,Career Switch,7.84,11.06,26.65,9.0,pune,Bachelor's,Hybrid
EMP01226,AI/ML_Engineering,2022.0,,Yes,,6.22,9.41,18.47,2.0,Chennai,Master's,Remote
EMP00593,Software Development,2020.0,,active,,5.99,8.02,14.98,5.0,HYDERABAD,Master's,Remote
EMP01060,Business Analysis,2020-01-01,2023-01-01,EXITED,company restructuring,5.02,8.17,24.49,5.0,GURGAON,Bachelor's,Onsite
EMP01155,Business Analysis,2020,,Y,,10.4,15.08,26.96,4.0,  Hyderabad  ,Bachelor's,Hybrid
EMP01858,Business Analysis,2022,,active,,3.89,6.7,15.93,3.0,NOIDA,Diploma,Onsite
EMP01889,Data Science,2018,2022,No,Company Restructuring,7.85,10.66,23.93,6.0,Hyderabad,Bachelor's,Hybrid
EMP00505,Business Analysis,2016,,Working,,3.09,4.88,12.57,8.0,Delhi,Bachelor's,WFH
EMP00486,  AI/ML Engineering  ,2022,,Y,,4.65,7.53,18.86,2.0,Chennai,Bachelor's,Remote
EMP00591,ai/ml engineering,2023.0,,ACTIVE,,6.95,10.3,18.63,1.0,NOIDA,Bachelor's,onsite
EMP01381,Data Science,2017,2020,N,CAREER GROWTH,3.63,6.05,16.45,8.0,PUNE,Master's,Onsite
EMP01652,  Business Analysis  ,01/16,,Yes,,9.57,14.27,34.46,8.0,HYDERABAD,Master's,Hybrid
EMP02039,DevOps,2018.0,,Working,,8.78,12.53,36.57,7.0,Hyderabad,PhD,Onsite
EMP00200,UI/UX Design,2020-01-01,,Y,,5.55,10.09,26.94,5.0,PUNE,Diploma,Hybrid
EMP01792,  Software Development  ,2016-01-01,,Yes,,4.28,7.13,13.36,9.0,Bangalore,PhD,REMOTE
EMP01496,DevOps,2021,,1,,3.73,5.88,14.6,3.0,Chennai,Bachelor's,Onsite
EMP00297,  Networking  ,2016,2024-01-01,No,Work-Life Balance,8.69,15.65,37.04,8.0,Chennai,Bachelor's,Hybrid
EMP00100,  AI/ML Engineering  ,2016,,Yes,,4.5,6.41,12.1,8.0,Chennai,Bachelor's,Hybrid
EMP01730,Cybersecurity,01/20,,Yes,,10.23,14.37,42.14,4.0,PUNE,Bachelor's,Onsite
EMP01183,UI/UX Design,01/16,2020,Left,Career Growth,10.14,17.07,39.81,8.0,Noida,Bachelor's,Onsite
EMP00233,Cybersecurity,2021,,Active,,9.87,13.69,25.12,3.0,Chennai,Master's,Work From Home
EMP01556,  Networking  ,2015,,Working,,1.74,2.5,7.28,9.0,chennai,Bachelor's,onsite
EMP01833,  IT Support & Helpdesk  ,2016-01-01,,Yes,,1.62,2.5,4.36,8.0,Delhi,Bachelor's,Onsite
EMP00407,  IT Support & Helpdesk  ,2022,2023,N,  Career Switch  ,9.72,15.45,30.92,3.0,PUNE,,Remote
EMP00840,CLOUD COMPUTING,2023-01-01,,Yes,,10.97,16.87,33.0,1.0,Mumbai,Master's,Remote
EMP01712,Software Development,2018,2020.0,0,  Layoff  ,3.57,5.9,10.37,6.0,PUNE,Bachelor's,onsite
EMP01329,Networking,2022,,ACTIVE,,2.32,3.79,8.77,3.0,  Bangalore  ,Master's,Onsite
EMP00632,  IT Support & Helpdesk  ,2017,,1,,5.36,8.29,23.72,7.0,Noida,Bachelor's,Remote
EMP00317,,2015.0,,,,11.18,,33.6,,,,
EMP00472,Networking,2015,,Working,,4.85,8.47,22.39,9.0,Hyderabad,Bachelor's,Onsite
EMP02022,ai/ml engineering,2022,2024,0,Work-Life Balance,7.83,10.62,25.37,2.0,  Delhi  ,Bachelor's,Onsite
,,,,,,,,,,,,
EMP01406,  Database Administration  ,2019-01-01,2024.0,0,Retirement,8.75,15.66,40.23,5.0,Chennai,Bachelor's,Remote
EMP02100,BUSINESS ANALYSIS,2018,,ACTIVE,,6.19,9.69,23.39,6.0,mumbai,PhD,Remote
EMP01728,Networking,2016-01-01,,1,,3.62,5.94,16.87,8.0,gurgaon,Bachelor's,Onsite
EMP00476,Database Administration,2017,2020,Left,retirement,7.47,11.88,24.35,8.0,  Mumbai  ,Master's,WFH
EMP00868,Networking,2020,,1,,2.68,4.83,9.73,4.0,Bangalore,Diploma,Onsite
EMP00643,Cloud Computing,2024,,Yes,,4.07,6.6,15.22,0.0,Mumbai,Master's,Remote
EMP02030,AI/ML ENGINEERING,2023,,Yes,,6.39,11.37,19.49,1.0,Hyderabad,Master's,Hybrid
EMP01383,Networking,2024-01-01,,Active,,5.97,9.35,18.65,0.0,Gurgaon,Bachelor's,Remote
EMP01650,UI/UX DESIGN,2023,,Y,,9.51,12.77,36.17,1.0,Delhi,PhD,Onsite
EMP01554,Database Administration,01/19,,ACTIVE,,7.09,10.03,20.6,5.0,GURGAON,bachelor's,Remote
EMP00662,IT Support & Helpdesk,2018-01-01,,Working,,3.09,4.68,12.46,6.0,Chennai,Master's,Hybrid
EMP00489,networking,2016,01/24,exited,HIGHER STUDIES,4.02,7.01,20.03,9.0,bangalore,bachelor's,Remote
EMP00847,cybersecurity,2018.0,,Y,,9.71,16.48,29.98,6.0,Mumbai,Master's,Remote
EMP01391,  Data Science  ,2016-01-01,,Yes,,1.97,3.27,8.32,8.0,Gurgaon,Bachelor's,REMOTE
EMP00399,Software Development,2018,,1,,8.78,15.07,30.76,6.0,Mumbai,,Hybrid
EMP01065,  QA & Testing  ,2021,,Working,,5.61,8.18,23.93,3.0,Hyderabad,Bachelor's,Onsite
EMP01531,UI/UX DESIGN,2022,,ACTIVE,,4.17,6.46,14.85,3.0,Noida,bachelor's,Onsite
EMP01332,software development,2022,2023.0,Left,Higher Salary Elsewhere,8.88,16.05,35.69,3.0,Hyderabad,,Onsite
EMP01465,BUSINESS ANALYSIS,2023-01-01,,Working,,11.0,19.62,38.78,1.0,pune,bachelor's,Hybrid
EMP01091,AI/ML Engineering,2024,,active,,8.83,14.49,30.54,0.0,PUNE,Master's,Hybrid
EMP00470,UI/UX Design,2015,,ACTIVE,,3.89,7.04,18.44,10.0,Noida,PhD,Remote
EMP01513,Database Administration,2023-01-01,2023-01-01,Left,Work-Life Balance,6.05,10.7,19.86,1.0,GURGAON,Diploma,Onsite
EMP01634,Cloud Computing,2016,2021,No,Health Reasons,8.61,11.76,29.03,8.0,Chennai,Diploma,Hybrid
EMP00044,DevOps,01/23,2023,N,health reasons,4.39,0.62,18.34,2.0,Hyderabad,,Hybrid
EMP01340,DevOps,2019,2022-01-01,No,company restructuring,3.18,4.54,8.85,5.0,Chennai,Master's,Onsite
EMP00280,,2024.0,01/24,,Retirement,8.39,,37.2,,,,
EMP02020,networking,2022,2022,N,Career Growth,6.93,11.14,30.49,3.0,  Hyderabad  ,Bachelor's,Hybrid
EMP01935,UI/UX Design,2023,,1,,3.89,5.68,16.93,1.0,DELHI,bachelor's,Onsite
EMP00217,Cloud Computing,2021,2023,EXITED,HEALTH REASONS,5.04,7.43,14.79,4.0,Mumbai,PhD,Remote
EMP00809,UI/UX Design,2017,2024,Resigned,Health Reasons,4.24,7.69,18.83,7.0,  Pune  ,bachelor's,Onsite
EMP01684,Data Science,2018,,Working,,5.33,9.46,16.37,6.0,PUNE,Bachelor's,Onsite
EMP01719,QA & Testing,2015,,1,,9.87,16.58,34.96,9.0,Mumbai,Bachelor's,Onsite
EMP00696,  Business Analysis  ,2019.0,2021,EXITED,company restructuring,3.85,5.5,14.26,5.0,Chennai,Bachelor's,Onsite
EMP01346,Networking,2021,,Working,,11.83,15.84,33.07,3.0,Bangalore,Bachelor's,Remote
EMP00194,  DevOps  ,2015,2017,EXITED,Higher Salary Elsewhere,3.49,4.77,9.04,9.0,Gurgaon,Master's,Onsite
EMP00790,QA & TESTING,01/24,,Yes,,7.16,12.5,35.33,0.0,  Pune  ,Master's,Onsite
EMP01527,,2020-01-01,01/20,,Company_Restructuring,6.74,,25.96,,,,
EMP00323,Data Science,2024,01/24,N,Career Switch,4.0,7.07,16.14,0.0,Pune,Bachelor's,Onsite
EMP00725,,2018-01-01,2023,,Relocation,7.45,,33.27,,,,
EMP01971,cloud computing,2019-01-01,,Yes,,9.82,15.21,34.14,5.0,Noida,Bachelor's,Onsite
EMP01445,Data Science,2017.0,2023,EXITED,Layoff,2.51,3.4,9.49,8.0,  Mumbai  ,Diploma,Onsite
EMP00975,,2018.0,,,,7.1,,29.74,,,,
EMP01355,DevOps,2019,2019.0,exited,Retirement,7.37,12.53,35.9,5.0,  Hyderabad  ,Bachelor's,Onsite
EMP02009,Business_Analysis,2022,2022,0,Career Switch,6.09,9.24,21.44,3.0,Mumbai,Bachelor's,Onsite
EMP01370,UI/UX Design,01/16,,ACTIVE,,4.5,7.01,17.82,8.0,  Noida  ,Bachelor's,Remote
EMP01845,IT Support & Helpdesk,2018,,active,,8.39,11.64,19.87,6.0,pune,Master's,Hybrid
EMP00135,networking,2024,,active,,4.35,6.39,12.53,0.0,Gurgaon,Master's,Onsite
EMP01575,business analysis,2018-01-01,,Yes,,7.88,12.59,27.8,6.0,Chennai,Bachelor's,Remote
EMP00201,,01/19,,,,1.79,,4.48,,,,
EMP01604,UI/UX Design,2024-01-01,,ACTIVE,,8.37,12.49,30.6,1.0,Chennai,Bachelor's,Onsite
EMP00706,NETWORKING,2020-01-01,,1,,8.03,11.73,24.96,5.0,Noida,Master's,Remote
EMP01085,DATA SCIENCE,2016,,Yes,,3.61,5.86,14.83,9.0,Noida,MASTER'S,Remote
EMP01165,UI/UX Design,2017,,ACTIVE,,6.18,9.23,16.91,7.0,Mumbai,Master's,Remote
EMP01582,Cybersecurity,2020,,ACTIVE,,3.42,4.73,11.97,5.0,  Pune  ,Bachelor's,Onsite
EMP00402,Cybersecurity,2019-01-01,,Active,,6.93,12.35,35.65,5.0,Gurgaon,Master's,Hybrid
EMP00922,UI/UX Design,2015,,ACTIVE,,8.84,1.29,43.04,9.0,Pune,Bachelor's,Onsite
EMP01837,qa & testing,2020-01-01,,active,,5.79,10.5,26.06,4.0,CHENNAI,Master's,onsite
EMP00980,UI/UX Design,2020,,active,,9.33,13.75,28.25,4.0,Mumbai,Bachelor's,Hybrid
EMP00019,UI/UX Design,2023-01-01,2023,N,  Company Restructuring  ,8.45,11.5,32.9,2.0,BANGALORE,Bachelor's,Onsite
EMP00219,Cybersecurity,2022,,Working,,6.7,9.32,18.6,2.0,  Delhi  ,Bachelor's,WFH
EMP01492,Software Development,2018-01-01,,active,,3.45,6.22,16.37,7.0,Mumbai,Bachelor's,Onsite
EMP00400,QA & TESTING,2020,,Yes,,8.08,13.82,33.53,4.0,HYDERABAD,Diploma,Onsite
EMP01801,networking,2019.0,2019,Exited,HEALTH REASONS,8.65,12.45,23.02,5.0,delhi,Bachelor's,WFH
EMP01103,DevOps,2023,2023-01-01,EXITED,Retirement,5.26,9.52,27.25,1.0,CHENNAI,MASTER'S,Remote
EMP02148,Data Science,2017,2020-01-01,EXITED,CAREER GROWTH,12.14,20.3,42.28,7.0,gurgaon,Bachelor's,Hybrid
EMP01936,networking,01/22,,Working,,4.01,6.25,13.09,2.0,Chennai,Bachelor's,REMOTE
EMP01203,UI/UX Design,2019,,1,,4.14,6.12,10.54,5.0,Hyderabad,Master's,Onsite
EMP00577,it support & helpdesk,2016-01-01,,Yes,,6.75,10.94,28.54,8.0,  Chennai  ,Master's,Onsite
EMP01705,Software Development,01/21,,ACTIVE,,1.61,2.5,5.43,3.0,Hyderabad,MASTER'S,Remote
EMP02178,software development,2017.0,,ACTIVE,,4.73,6.9,18.61,7.0,  Pune  ,Bachelor's,Hybrid
EMP00064,QA & Testing,2019,,Yes,,10.05,16.0,34.84,5.0,Gurgaon,Master's,Remote
EMP01096,AI/ML Engineering,2018,2020,Exited,Career Growth,8.94,15.69,34.54,6.0,Noida,PhD,Remote
EMP00027,qa & testing,2017,,1,,5.01,6.98,19.77,7.0,  Hyderabad  ,Bachelor's,Onsite
EMP00869,ui/ux design,2019,,Working,,1.53,2.5,5.71,5.0,Hyderabad,Bachelor's,Onsite
EMP01909,Data Science,2017,,1,,1.51,2.5,5.45,7.0,  Pune  ,Master's,Onsite
EMP01599,Database Administration,01/17,,Working,,6.25,10.16,18.5,8.0,Pune,Bachelor's,Hybrid
EMP00969,it support & helpdesk,2019,,active,,7.09,11.77,33.94,5.0,GURGAON,Master's,WFH
EMP00721,it support & helpdesk,2018,,active,,1.72,2.5,5.46,6.0,Bangalore,Master's,Onsite
EMP00073,Cloud Computing,2017-01-01,,Working,,5.16,9.03,22.54,8.0,Pune,Master's,Hybrid
EMP01600,software development,2016,,Active,,5.45,9.65,19.13,8.0,HYDERABAD,Master's,Remote
EMP00588,DATA SCIENCE,2017,01/22,Left,Higher Studies,9.41,13.29,39.29,7.0,  Delhi  ,Bachelor's,Hybrid
EMP02038,Cloud Computing,2021,2021,EXITED,Higher Studies,5.81,8.26,17.38,3.0,pune,Master's,Onsite
EMP01656,Cloud Computing,2019,,ACTIVE,,6.55,10.11,26.1,5.0,mumbai,Bachelor's,Hybrid
EMP01379,AI/ML Engineering,2023,,Working,,3.42,5.46,10.5,1.0,Gurgaon,PhD,Onsite
EMP00393,AI/ML Engineering,2022-01-01,,Active,,4.44,6.56,12.63,2.0,Bangalore,Master's,Onsite
EMP00600,database administration,2018,,Yes,,5.08,7.78,16.91,7.0,  Pune  ,,REMOTE
EMP01193,AI/ML Engineering,2015,01/20,exited,Work-Life Balance,3.86,5.41,13.59,9.0,Mumbai,Diploma,Onsite
EMP01083,UI/UX DESIGN,2020,,1,,2.9,90.0,7.87,4.0,hyderabad,Bachelor's,Onsite
EMP00867,Cloud Computing,2015,,Working,,1.6,2.5,6.49,9.0,bangalore,Master's,Onsite
EMP00091,cloud computing,2023.0,,Working,,8.37,12.59,30.26,1.0,  Chennai  ,Master's,WFH
EMP00917,Cloud Computing,2024,,ACTIVE,,4.17,5.76,13.45,0.0,gurgaon,Master's,Hybrid
EMP00910,  UI/UX Design  ,2021-01-01,,Y,,7.68,10.93,28.47,3.0,BANGALORE,Master's,Onsite
EMP01884,it support & helpdesk,2021-01-01,,Y,,6.36,11.22,31.69,4.0,Delhi,Diploma,Remote
EMP01977,  Database Administration  ,2024,,Working,,5.85,10.26,18.98,0.0,Noida,Bachelor's,Remote
EMP01040,,01/18,2020,,Retirement,4.09,,14.99,,,,
EMP01321,,01/18,2019.0,,CAREER GROWTH,3.11,,15.84,,,,
EMP01150,database administration,2024-01-01,2024.0,Left,Career Switch,7.57,11.31,33.78,0.0,BANGALORE,PhD,Hybrid
EMP02187,database administration,2021-01-01,,Active,,4.14,6.72,18.82,3.0,Chennai,Bachelor's,REMOTE
EMP01857,Cybersecurity,2024,,active,,4.01,6.47,13.2,1.0,Gurgaon,PhD,Onsite
EMP00174,AI/ML Engineering,2015,2016,0,layoff,7.71,11.82,28.16,9.0,  Bangalore  ,Bachelor's,Onsite
EMP01598,IT Support & Helpdesk,2021,,Yes,,1.55,2.6,6.51,3.0,Mumbai,MASTER'S,Onsite
EMP00420,  Cloud Computing  ,01/21,,ACTIVE,,1.39,50.0,6.97,3.0,Pune,Bachelor's,Hybrid
EMP00672,DevOps,2024,,1,,6.45,11.55,21.42,1.0,Hyderabad,bachelor's,Hybrid
EMP00046,CLOUD COMPUTING,2015.0,2023.0,No,Career Growth,1.62,2.5,4.9,10.0,Pune,Bachelor's,onsite
EMP00199,QA & Testing,2017,2017.0,N,  Layoff  ,8.51,12.36,32.74,7.0,Bangalore,Diploma,Hybrid
EMP02140,IT Support & Helpdesk,2023,,Working,,2.34,3.83,11.2,1.0,PUNE,Bachelor's,WFH
EMP00004,  Cloud Computing  ,2016,,Y,,6.44,9.93,21.31,8.0,Bangalore,Master's,Onsite
EMP00586,CYBERSECURITY,01/23,,Active,,6.53,11.61,29.26,2.0,Gurgaon,Bachelor's,Onsite
EMP01717,UI/UX DESIGN,2022,2023-01-01,Exited,Higher Studies,4.19,5.62,11.02,3.0,Pune,Diploma,Remote
EMP00341,,2020,,,,11.35,,35.41,,,,
EMP01296,Software Development,2021,,Active,,11.24,16.34,39.13,4.0,Chennai,Master's,Onsite
EMP01639,it support & helpdesk,2016-01-01,,1,,5.77,8.74,20.63,8.0,Bangalore,Bachelor's,Remote
EMP00257,UI/UX Design,2016,,1,,4.24,0.3215,13.36,8.0,Delhi,Bachelor's,Remote
EMP01806,,2017-01-01,2020,,Retirement,3.91,,15.27,,,,
EMP01854,Cloud Computing,2016,,1,,3.57,4.86,10.28,8.0,Chennai,,Hybrid
EMP01635,business analysis,2017,01/17,exited,Layoff,1.41,2.5,6.8,7.0,PUNE,Bachelor's,Hybrid
EMP00130,Data Science,2016-01-01,,active,,6.21,9.43,18.82,9.0,Noida,Bachelor's,Hybrid
EMP01788,UI/UX Design,01/22,2024,EXITED,  Higher Studies  ,2.3,3.94,9.63,2.0,Bangalore,,Onsite
EMP00689,Networking,01/21,,Active,,9.65,14.29,32.83,4.0,Chennai,Master's,Remote
EMP00494,Data Science,01/18,,ACTIVE,,3.93,6.92,12.45,6.0,BANGALORE,PhD,Onsite
EMP01015,AI/ML Engineering,2022,,active,,5.56,8.57,14.84,2.0,Gurgaon,Bachelor's,Hybrid
EMP01846,QA & Testing,2022-01-01,,1,,6.59,9.6,25.07,3.0,Mumbai,Bachelor's,Remote
EMP01870,Data_Science,2016,,1,,4.17,5.94,12.66,8.0,  Gurgaon  ,Master's,Onsite
EMP01199,Database Administration,2017,,active,,9.19,16.29,43.25,7.0,Hyderabad,Bachelor's,Hybrid
EMP01797,networking,2019,,Y,,3.38,6.09,12.2,5.0,Hyderabad,bachelor's,Remote
EMP00687,QA & TESTING,2020,,Working,,5.58,9.3,21.65,4.0,delhi,Master's,Hybrid
EMP00347,DevOps,01/16,2023,Resigned,work-life balance,5.99,9.98,28.97,8.0,Hyderabad,Master's,Hybrid
EMP02001,DATA SCIENCE,01/16,,1,,5.57,8.0,14.1,8.0,Pune,Bachelor's,Hybrid
EMP01484,SOFTWARE DEVELOPMENT,2018,,ACTIVE,,1.47,2.5,4.98,6.0,Mumbai,MASTER'S,Onsite
EMP00146,data science,2016,,Y,,4.04,6.24,14.4,8.0,Chennai,Bachelor's,Onsite
EMP00325,Cybersecurity,2020,,Yes,,8.57,11.88,24.21,4.0,Bangalore,Bachelor's,Hybrid
EMP00231,  Software Development  ,2019,,ACTIVE,,5.11,8.69,24.82,5.0,  Bangalore  ,Bachelor's,Hybrid
EMP00397,Networking,2018,,Yes,,5.66,9.05,18.87,6.0,Hyderabad,Master's,REMOTE
EMP01895,Cloud Computing,2020-01-01,2024,exited,Company Restructuring,3.34,4.59,10.3,4.0,  Pune  ,Bachelor's,Hybrid
EMP02066,BUSINESS ANALYSIS,01/15,,active,,6.2,10.01,19.85,9.0,delhi,PhD,REMOTE
EMP01382,QA & TESTING,2015,,Y,,1.85,2.5,6.4,9.0,gurgaon,Master's,Remote
EMP00710,IT Support & Helpdesk,2018-01-01,,Active,,8.82,14.07,32.4,6.0,Chennai,Bachelor's,Onsite
EMP00984,QA & Testing,2021-01-01,,Working,,5.69,8.24,14.81,3.0,Noida,Bachelor's,Onsite
EMP00461,,2020,,,,5.69,,24.95,,,,
EMP00864,Cybersecurity,2020-01-01,2024,EXITED,COMPANY RESTRUCTURING,7.82,11.3,29.3,4.0,Delhi,Master's,Hybrid
EMP01167,Business Analysis,2016,,Working,,7.09,9.62,19.6,8.0,Gurgaon,Master's,Onsite
EMP01606,Database Administration,2024-01-01,2024,Exited,RETIREMENT,5.95,10.61,26.75,0.0,Mumbai,Bachelor's,Hybrid
EMP00278,Cybersecurity,2018-01-01,,Active,,4.8,7.2,16.47,6.0,MUMBAI,,Onsite
EMP00392,DevOps,2021,2024,Resigned,Career Switch,8.33,12.95,31.55,3.0,  Bangalore  ,Bachelor's,Hybrid
EMP01590,DevOps,2018-01-01,,1,,7.56,11.76,31.62,6.0,Gurgaon,Master's,Onsite
EMP00628,IT Support & Helpdesk,2015,01/19,EXITED,Health Reasons,6.31,9.54,23.61,9.0,noida,PhD,Hybrid
EMP00352,AI/ML Engineering,2017,,Y,,11.46,16.53,32.55,7.0,Hyderabad,Bachelor's,Hybrid
EMP01929,DevOps,2019,2020,0,Health Reasons,9.16,12.35,21.1,5.0,Gurgaon,Bachelor's,Hybrid
EMP01275,Business Analysis,2017-01-01,,Yes,,4.65,7.01,18.58,7.0,Chennai,Bachelor's,Hybrid
EMP00284,AI/ML Engineering,2016.0,2020,No,COMPANY RESTRUCTURING,5.02,7.41,19.39,8.0,Hyderabad,Bachelor's,Onsite
EMP00401,UI/UX Design,2016,,Active,,4.68,8.06,15.1,8.0,gurgaon,Master's,Onsite
EMP01064,AI/ML Engineering,2023-01-01,,ACTIVE,,4.41,6.02,14.25,2.0,Pune,Bachelor's,Onsite
EMP00787,UI/UX Design,2020,,ACTIVE,,5.48,9.53,20.71,4.0,  Chennai  ,Master's,Onsite
EMP01007,cybersecurity,2021-01-01,,ACTIVE,,3.95,7.12,16.09,3.0,noida,Master's,Onsite
EMP00664,UI/UX Design,2018,,Working,,7.55,10.31,23.35,6.0,gurgaon,Bachelor's,Onsite
EMP02037,Software Development,2018,2018.0,No,Company Restructuring,10.88,15.14,28.51,6.0,Hyderabad,Bachelor's,Onsite
EMP00460,  AI/ML Engineering  ,2019,,Active,,7.73,10.45,21.35,6.0,hyderabad,MASTER'S,Hybrid
EMP00608,  Data Science  ,2020-01-01,2020,0,Career Switch,9.91,15.19,38.78,4.0,NOIDA,Master's,Remote
EMP00989,AI/ML ENGINEERING,01/15,,ACTIVE,,9.41,13.4,36.32,9.0,DELHI,Master's,Hybrid
EMP00311,  Networking  ,2024.0,,Y,,4.72,8.08,14.51,1.0,  Bangalore  ,Bachelor's,Remote
EMP01427,it support & helpdesk,2019,,Yes,,1.82,2.5,5.27,5.0,Bangalore,Diploma,Hybrid
EMP01541,,2021,,,,5.09,,16.13,,,,
EMP00301,database administration,2023-01-01,,Active,,8.31,11.72,32.76,2.0,gurgaon,Diploma,onsite
EMP01774,ai/ml engineering,2016,,active,,6.27,9.68,28.77,8.0,Delhi,Diploma,Hybrid
EMP01753,  DevOps  ,01/17,,Yes,,4.54,8.04,17.81,8.0,pune,Bachelor's,Remote
EMP00959,networking,2021,,Yes,,7.5,12.83,26.75,3.0,PUNE,Bachelor's,Remote
EMP01048,  Database Administration  ,2020-01-01,,Yes,,2.57,4.48,13.38,4.0,gurgaon,Bachelor's,Onsite
EMP01392,DevOps,01/24,,Working,,7.03,11.19,31.77,1.0,Chennai,Master's,Onsite
EMP01313,  UI/UX Design  ,2015,2017-01-01,No,Work-Life Balance,5.23,9.25,17.14,9.0,Delhi,,onsite
EMP02109,Data Science,2022-01-01,,Y,,4.68,8.43,22.82,3.0,Delhi,Bachelor's,WFH
EMP00916,Cybersecurity,2022.0,,1,,7.11,9.88,20.35,3.0,pune,Master's,Hybrid
EMP01272,Networking,2016,,1,,4.48,6.8,16.75,9.0,hyderabad,Master's,Onsite
EMP00039,,2016-01-01,,,,9.98,,30.51,,,,
EMP01950,  Networking  ,2019,,Y,,9.21,14.25,36.14,5.0,GURGAON,Master's,Hybrid
EMP00205,AI/ML_Engineering,01/21,,Y,,4.93,8.35,20.39,3.0,Chennai,Bachelor's,Onsite
EMP00885,Cybersecurity,01/22,,Y,,8.75,12.98,32.08,3.0,Hyderabad,PhD,Work From Home
EMP01657,Cybersecurity,2017.0,,Y,,1.77,2.5,6.79,8.0,HYDERABAD,Bachelor's,Hybrid
EMP00856,AI/ML Engineering,2019,,Working,,6.25,8.96,16.01,5.0,  Pune  ,Master's,Hybrid
EMP00443,,2018-01-01,2024,,retirement,10.69,,36.22,,,,
EMP00232,AI/ML Engineering,2017.0,,active,,4.04,6.52,18.0,7.0,Gurgaon,Bachelor's,onsite
EMP01236,AI/ML Engineering,2020,2023,Left,Relocation,10.62,16.94,49.27,4.0,pune,,Work From Home
EMP01775,data science,2023-01-01,,Working,,7.86,11.62,20.31,1.0,DELHI,PhD,Remote
EMP01698,business analysis,2021-01-01,,Y,,8.33,12.13,32.6,4.0,Noida,Master's,REMOTE
EMP00243,business analysis,2018,,Yes,,8.3,14.0,37.06,6.0,mumbai,Bachelor's,Hybrid
EMP01073,  DevOps  ,01/22,,Yes,,4.54,6.79,16.34,2.0,Mumbai,Bachelor's,Hybrid
EMP00499,Cybersecurity,2015,,ACTIVE,,1.9,2.85,4.89,9.0,CHENNAI,Master's,Remote
EMP01324,DATA SCIENCE,2018,,active,,1.52,2.5,6.45,7.0,gurgaon,Bachelor's,Onsite
EMP01780,NETWORKING,2019,,Working,,7.4,13.2,32.93,5.0,Pune,Master's,onsite
EMP01050,cybersecurity,2018,,Active,,3.1,5.59,11.71,6.0,Pune,Bachelor's,Onsite
EMP00895,cybersecurity,2023,,Active,,7.3,9.83,20.78,1.0,HYDERABAD,Master's,onsite
EMP01920,CYBERSECURITY,01/15,2020,0,Career Switch,3.64,5.34,13.39,9.0,Noida,PhD,REMOTE
EMP01348,Networking,2022,,Yes,,5.67,8.74,22.22,3.0,Delhi,Bachelor's,Hybrid
EMP00131,IT SUPPORT & HELPDESK,01/23,,Active,,5.59,7.93,16.97,2.0,Chennai,Diploma,Hybrid
EMP01148,AI/ML Engineering,2019,2020,Left,Higher Studies,3.96,6.01,13.5,6.0,Mumbai,Bachelor's,Work From Home
EMP00485,DEVOPS,2022,,Active,,5.36,0.7,18.14,2.0,Hyderabad,Bachelor's,Remote
